date,avg_temp,total_rainfall,ano
2023-10-22,28.327142857142857,0.01,2023
2023-10-29,30.944285714285716,0.0,2023
2023-11-05,30.44142857142857,29.11,2023
2023-11-12,28.68857142857143,5.1499999999999995,2023
2023-11-19,31.134285714285713,1.02,2023
2023-11-26,30.472857142857144,2.67,2023
2023-12-03,29.88714285714286,0.8900000000000001,2023
2023-12-10,30.391428571428573,0.46,2023
2023-12-17,29.577142857142857,0.39,2023
2023-12-24,28.717142857142857,14.530000000000001,2023
2023-12-31,30.917142857142856,4.77,2023
2024-01-07,28.60571428571429,21.119999999999997,2024
2024-01-14,29.494285714285716,0.99,2024
2024-01-21,30.830000000000002,6.970000000000001,2024
2024-01-28,27.47,60.17,2024
2024-02-04,27.06142857142857,1.67,2024
2024-02-11,27.678571428571427,17.729999999999997,2024
2024-02-18,27.594285714285714,30.18,2024
2024-02-25,25.721428571428568,71.77,2024
2024-03-03,27.32857142857143,18.58,2024
2024-03-10,27.37857142857143,10.76,2024
2024-03-17,28.155714285714286,8.93,2024
2024-03-24,29.13,3.26,2024
2024-03-31,29.48,2.16,2024
2024-04-07,27.012857142857143,64.45,2024
2024-04-14,27.75,4.61,2024
2024-04-21,27.43285714285714,12.61,2024
2024-04-28,27.83857142857143,2.72,2024
2024-05-05,27.48,1.51,2024
2024-05-12,26.484285714285715,3.52,2024
2024-05-19,27.415714285714284,2.08,2024
2024-05-26,26.451428571428572,2.3000000000000003,2024
2024-06-02,26.41,3.63,2024
2024-06-09,25.888571428571428,2.91,2024
2024-06-16,25.127142857142854,3.0300000000000002,2024
2024-06-23,24.52,3.98,2024
2024-06-30,25.585714285714285,1.5899999999999999,2024
2024-07-07,24.622857142857146,3.3899999999999997,2024
2024-07-14,24.095714285714287,10.469999999999999,2024
2024-07-21,23.255714285714284,1.57,2024
2024-07-28,23.851428571428574,0.35000000000000003,2024
2024-08-04,24.56,1.28,2024
2024-08-11,25.635714285714283,0.24,2024
2024-08-18,26.444285714285716,1.81,2024
2024-08-25,25.662857142857142,0.27,2024
2024-09-01,25.312857142857144,1.1099999999999999,2024
2024-09-08,25.849999999999998,0.35,2024
2024-09-15,26.02,0.07,2024
2024-09-22,27.264285714285712,0.0,2024
2024-09-29,28.135714285714283,0.57,2024
2024-10-06,28.537142857142857,0.27,2024
2024-10-13,29.872857142857146,0.0,2024
2024-10-20,29.937142857142856,0.86,2024
2024-10-27,29.937142857142856,0.09999999999999999,2024
2024-11-03,29.965714285714284,0.0,2024
2024-11-10,30.044285714285714,1.4200000000000002,2024
2024-11-17,27.99285714285714,20.73,2024
2024-11-24,30.884285714285713,0.8,2024
2024-12-01,29.934285714285714,4.16,2024
2024-12-08,30.524285714285718,1.17,2024
2024-12-15,30.937142857142856,0.78,2024
2024-12-22,31.785714285714285,0.16,2024
2024-12-29,30.627142857142854,0.05,2024
2025-01-05,31.439999999999998,0.33,2025
2025-01-12,29.592857142857145,27.07,2025
2025-01-19,25.357142857142858,73.65,2025
2025-01-26,27.184285714285714,1.1400000000000001,2025
2025-02-02,27.261428571428574,23.3,2025
2025-02-09,27.582857142857144,0.52,2025
2025-02-16,28.72142857142857,0.04,2025
2025-02-23,29.891428571428573,0.24000000000000002,2025
2025-03-02,29.465714285714284,1.29,2025
2025-03-09,29.125714285714285,0.22,2025
2025-03-16,29.99857142857143,0.32,2025
2025-03-23,30.849999999999998,1.6099999999999999,2025
2025-03-30,30.57857142857143,0.38,2025
2025-04-06,29.657142857142855,0.14,2025
2025-04-13,28.99285714285714,22.99,2025
2025-04-20,29.601428571428574,0.81,2025
2025-04-27,29.594285714285714,0.1,2025
2025-05-04,28.638571428571428,8.19,2025
2025-05-11,26.615714285714287,6.43,2025
2025-05-18,26.615714285714287,6.43,2025
